marca;modelo;pais;year_modelo;clase;sub_clase;avaluo;cilindraje;tipo_combustible
VOLKSWAGEN;T-CROSS COMFORTLINE AC 1.6 5P 4X2 TM;BRASIL;2021;JEEP;JEEP;29990.0;1598;GASOLINA
VOLKSWAGEN;T-CROSS COMFORTLINE AC 1.6 5P 4X2 TM;BRASIL;2021;JEEP;JEEP;29990.0;1600;GASOLINA
MINI;JCW GP HATCH AC 2.0 3P 4X2 TA;REINO UNIDO;2021;AUTOMOVIL;COUPE;77990.0;1998;GASOLINA
JETOUR;X70 I AC 1.5 5P 4X2 TM;CHINA POPULAR;2021;JEEP;JEEP;19990.0;1500;GASOLINA
JETOUR;X70 III AC 1.5 5P 4X2 TA;CHINA POPULAR;2021;JEEP;JEEP;28990.0;1500;GASOLINA
JETOUR;X70 II AC 1.5 5P 4X2 TM;CHINA POPULAR;2021;JEEP;JEEP;24890.0;1500;GASOLINA
JETOUR;X70 II AC 1.5 5P 4X2 TA;CHINA POPULAR;2021;JEEP;JEEP;26990.0;1500;GASOLINA
VOLKSWAGEN;POLO TRENDLINE AC 1.6 5P 4X2 TM;BRASIL;2021;AUTOMOVIL;STATION WAGON;19280.0;1598;GASOLINA
BYD;E3 400 GL AC 4P 4X2 TA EV;CHINA POPULAR;2021;AUTOMOVIL;ELECTRICO-A;28990.0;0;ELECTRICO
PEUGEOT;RIFTER ALL 16H B5 AC 1.6 5P 4X2 TM DIESEL;ESPAÃÂA;2021;CAMIONETA;FURGONETA;29990.0;1560;DIESEL
MERCEDES BENZ;SPRINTER 315 CDI EXTRALARGO AC 2.1 5P 4X2 TM DIESEL;ALEMANIA;2021;CAMIONETA;FURGONETA;59990.0;2143;DIESEL
MERCEDES BENZ;GLC 200 AC 2.0 5P 4X4 TA;ALEMANIA;2020;JEEP;JEEP;89990.0;1991;GASOLINA
JETOUR;X30 AC 1.6 5P 4X2 TM;CHINA POPULAR;2021;JEEP;JEEP;18675.0;1598;GASOLINA
JETOUR;X30 AC 1.6 5P 4X2 TA;CHINA POPULAR;2021;JEEP;JEEP;19990.0;1598;GASOLINA
JAC;HFC1037DEV LUXURY AC 2.0 CD 4X2 TM;CHINA POPULAR;2021;CAMIONETA;DOBLE CABINA;22990.0;2000;GASOLINA
JAC;HFC1037DEV INTER AC 2.0 CD 4X2 TM;CHINA POPULAR;2021;CAMIONETA;DOBLE CABINA;21990.0;2000;GASOLINA
FORD;TERRITORY TREND AC 1.5 5P 4X2 TA;CHINA POPULAR;2021;JEEP;JEEP;37990.0;1490;GASOLINA
KIA;STONIC LX AC 1.0 5P 4X2 TA HYBRID;COREA DEL SUR;2021;JEEP;HIBRIDO-J;23999.0;998;HIBRIDO_GASOLINA_BATERIAS
KIA;STONIC LX AC 1.0 5P 4X2 TM HYBRID;COREA DEL SUR;2021;JEEP;HIBRIDO-J;21999.0;998;HIBRIDO_GASOLINA_BATERIAS
TOYOTA;TACOMA SR SR5 TRD SPORT AC 3.5 CD 4X4 TA;ESTADOS UNIDOS;2020;CAMIONETA;DOBLE CABINA;79890.0;3500;GASOLINA
TOYOTA;RAV4 LIMITED AWD AC 2.5 5P 4X4 TA;CANADA;2020;JEEP;JEEP;49000.0;2500;GASOLINA
FORD;RANGER CREW CAB XL AC 3.2 CD 4X4 TM DIESEL;ARGENTINA;2021;CAMIONETA;DOBLE CABINA;39990.0;3198;DIESEL
FORD;RANGER CREW CAB XL AC 3.2 CD 4X2 TM DIESEL;ARGENTINA;2021;CAMIONETA;DOBLE CABINA;36990.0;3198;DIESEL
MINI;COUNTRYMAN JCW ALL 4 AC 2.0 5P 4X4 TA;PAISES BAJOS (HOLANDA);2020;JEEP;JEEP;79990.0;1998;GASOLINA
PEUGEOT;BOXER FT435 L2H2N1 22H AC 2.2 5P 4X2 TM DIESEL;ITALIA;2021;CAMIONETA;REPARTO;39990.0;2198;DIESEL
BMW;X3 SDRIVE 20I AC 2.0 5P 4X2 TA;ESTADOS UNIDOS;2021;JEEP;JEEP;79990.0;1998;GASOLINA
BMW;X3 XDRIVE 30E AC 2.0 5P 4X4 TA HYBRID;ESTADOS UNIDOS;2021;JEEP;HIBRIDO-J;83990.0;1998;HIBRIDO_GASOLINA_BATERIAS
SKODA;FABIA GLX AC 1.6 5P 4X2 TM;REPUBLICA CHECA;2021;AUTOMOVIL;STATION WAGON;17990.0;1600;GASOLINA
GOLDEN DRAGON;XML6558 AC 2.5 3P 4X2 TM DIESEL;CHINA POPULAR;2021;CAMIONETA;FURGONETA;27900.0;2498;DIESEL
MINI;COOPER S CABRIO AC 2.0 2P 4X2 TA;PAISES BAJOS (HOLANDA);2021;AUTOMOVIL;CONVERTIBLE;64990.0;1998;GASOLINA
LANDWIND;X2 LUXURY ELITE AC 1.6 5P 4X2 TM;CHINA POPULAR;2021;JEEP;JEEP;16990.0;1598;GASOLINA
JMC;JMC 520 TOURING AC 2.8 5P 4X2 TM DIESEL;CHINA POPULAR;2021;CAMIONETA;FURGONETA;28490.0;2771;DIESEL
FORD;ECOSPORT TITANIUM AC 2.0 5P 4X2 TA;BRASIL;2020;JEEP;JEEP;29990.0;1999;GASOLINA
MERCEDES BENZ;SPRINTER 315 CDI STANDARD AC 2.1 5P 4X2 TM DIESEL;ALEMANIA;2021;CAMIONETA;FURGONETA;59990.0;2143;DIESEL
BMW;M135I XDRIVE AC 2.0 4P 4X2 TA;ALEMANIA;2021;AUTOMOVIL;SEDAN;79990.0;1998;GASOLINA
CHEVROLET;GROOVE PREMIER AC 1.5 5P 4X2 TM;CHINA POPULAR;2020;JEEP;JEEP;22890.0;1485;GASOLINA
ZXAUTO;TERRALORD AC 2.4 CD 4X4 TM;CHINA POPULAR;2021;CAMIONETA;DOBLE CABINA;29990.0;2378;GASOLINA
MG;ZSEV AC 5P 4X2 TA EV;CHINA POPULAR;2020;JEEP;ELECTRICO-J;34990.0;0;ELECTRICO
MG;MGRX8 AC 2.0 5P 4X4 TA;CHINA POPULAR;2021;JEEP;JEEP;45990.0;1995;GASOLINA
MG;MGRX5 AC 1.5 5P 4X2 TM;CHINA POPULAR;2021;JEEP;JEEP;28490.0;1490;GASOLINA
MG;MGRX5 AC 1.5 5P 4X2 TA;CHINA POPULAR;2021;JEEP;JEEP;33490.0;1490;GASOLINA
MG;MG6 AC 1.5 4P 4X2 TA;CHINA POPULAR;2021;AUTOMOVIL;SEDAN;28490.0;1490;GASOLINA
MG;MG5 AC 1.5 4P 4X2 TM;CHINA POPULAR;2021;AUTOMOVIL;SEDAN;19990.0;1498;GASOLINA
MG;MG5 AC 1.5 4P 4X2 TA;CHINA POPULAR;2021;AUTOMOVIL;SEDAN;22990.0;1498;GASOLINA
MG;MGHS AC 2.0 5P 4X4 TA;CHINA POPULAR;2021;JEEP;JEEP;44990.0;1995;GASOLINA
MG;MGHS AC 1.5 5P 4X2 TM;CHINA POPULAR;2021;JEEP;JEEP;32990.0;1490;GASOLINA
BMW;M340I XDRIVE AC 3.0 4P 4X4 TA;ALEMANIA;2021;AUTOMOVIL;SEDAN;89990.0;2998;GASOLINA
MG;MGHS AC 1.5 5P 4X2 TA;CHINA POPULAR;2021;JEEP;JEEP;35990.0;1490;GASOLINA
MINI;COOPER S HATCH AC 2.0 3P 4X2 TA;REINO UNIDO;2021;AUTOMOVIL;COUPE;47990.0;1998;GASOLINA
KING LONG;XMQ6520E AC 2.8 4P 4X2 TM DIESEL;CHINA POPULAR;2021;CAMIONETA;FURGONETA;25990.0;2771;DIESEL
BMW;320I AC 2.0 4P 4X2 TA;ALEMANIA;2021;AUTOMOVIL;SEDAN;49990.0;1998;GASOLINA
BMW;X1 SDRIVE 18I AC 1.5 5P 4X2 TA;ALEMANIA;2021;JEEP;JEEP;49990.0;1499;GASOLINA
BMW;X1 SDRIVE 20I AC 2.0 5P 4X2 TA;ALEMANIA;2021;JEEP;JEEP;59990.0;1998;GASOLINA
BMW;218I GRAN COUPE AC 1.5 4P 4X2 TA;ALEMANIA;2021;AUTOMOVIL;SEDAN;39990.0;1499;GASOLINA
BMW;330E AC 2.0 4P 4X2 TA HYBRID;ALEMANIA;2021;AUTOMOVIL;HIBRIDO-A;62990.0;1998;HIBRIDO_GASOLINA_BATERIAS
HYUNDAI;TUCSON TL AC 2.0 5P 4X2 TM;REPUBLICA CHECA;2021;JEEP;JEEP;29990.0;1999;GASOLINA
HYUNDAI;TUCSON TL AC 2.0 5P 4X2 TM;REPUBLICA CHECA;2021;JEEP;JEEP;29990.0;2000;GASOLINA
ZXAUTO;TERRALORD AC 2.5 CD 4X4 TM DIESEL;CHINA POPULAR;2021;CAMIONETA;DOBLE CABINA;29990.0;2499;DIESEL
ZXAUTO;TERRALORD AC 2.4 CD 4X2 TM;CHINA POPULAR;2021;CAMIONETA;DOBLE CABINA;24990.0;2378;GASOLINA
ZXAUTO;TERRALORD AC 2.5 CD 4X2 TM DIESEL;CHINA POPULAR;2021;CAMIONETA;DOBLE CABINA;27990.0;2499;DIESEL
DONGFENG;RICH 6 AC CD 4X2 TA EV;CHINA POPULAR;2020;CAMIONETA;ELECTRICO;34500.0;0;ELECTRICO
AUDI;A4 TFSI 8WCA9G STRONIC AC 2.0 4P 4X2 TA;ALEMANIA;2020;AUTOMOVIL;SEDAN;49990.0;2000;GASOLINA
JMC;VIGUS AC 2.4 CD 4X2 TM DIESEL;CHINA POPULAR;2021;CAMIONETA;DOBLE CABINA;27990.0;2402;DIESEL
JMC;VIGUS AC 2.4 CD 4X4 TM DIESEL;CHINA POPULAR;2021;CAMIONETA;DOBLE CABINA;30990.0;2402;DIESEL
JAC;HFC1037DKT INTER T6 AC 2.0 CD 4X2 TM DIESEL;CHINA POPULAR;2021;CAMIONETA;DOBLE CABINA;25990.0;2000;DIESEL
JAC;HFC1037DKT LUXURY T6 AC 2.0 CD 4X2 TM DIESEL;CHINA POPULAR;2021;CAMIONETA;DOBLE CABINA;26990.0;2000;DIESEL
GREAT WALL;HAVAL H6 CONFORT AC 1.5 5P 4X2 TM;CHINA POPULAR;2021;JEEP;JEEP;21990.0;1497;GASOLINA
JAC;HFC1037DKST LUXURY AC 2.0 CD 4X4 TM DIESEL;CHINA POPULAR;2021;CAMIONETA;DOBLE CABINA;29990.0;2000;DIESEL
JAC;HFC1037DKST INTER AC 2.0 CD 4X4 TM DIESEL;CHINA POPULAR;2021;CAMIONETA;DOBLE CABINA;28990.0;2000;DIESEL
GMC;YUKON SLT AC 5.3 5P 4X4 TA;ESTADOS UNIDOS;2020;JEEP;JEEP;89900.0;5300;GASOLINA
JEEP;RUBICON WRANGLER UNLIMITED AC 3.6 5P 4X4 TA;ESTADOS UNIDOS;2020;JEEP;JEEP;89900.0;3600;GASOLINA
NISSAN;ALTIMA ADVANCE AC 2.5 4P 4X2 TA;ESTADOS UNIDOS;2021;AUTOMOVIL;SEDAN;37990.0;2488;GASOLINA
NISSAN;ALTIMA EXCLUSIVE AC 2.0 4P 4X2 TA;ESTADOS UNIDOS;2021;AUTOMOVIL;SEDAN;39990.0;1970;GASOLINA
MITSUBISHI;L200 GLS PLUS AC 2.4 CD 4X4 TA DIESEL;TAILANDIA;2021;CAMIONETA;DOBLE CABINA;59990.0;2442;DIESEL
MITSUBISHI;L200 GLX AC 2.4 CD 4X4 TM DIESEL;TAILANDIA;2021;CAMIONETA;DOBLE CABINA;29990.0;2442;DIESEL
MITSUBISHI;L200 HIRIDER AC 2.4 CD 4X2 TM DIESEL;TAILANDIA;2021;CAMIONETA;DOBLE CABINA;29990.0;2442;DIESEL
MITSUBISHI;L200 GLS AC 2.4 CD 4X4 TM DIESEL;TAILANDIA;2021;CAMIONETA;DOBLE CABINA;54990.0;2442;DIESEL
MAZDA;NEW CX5 CORE AC 2.0 5P 4X2 TM;JAPON;2021;JEEP;JEEP;36990.0;1998;GASOLINA
BYD;S2 GL 300 AC 5P 4X2 TA EV;CHINA POPULAR;2021;JEEP;ELECTRICO-J;24990.0;0;ELECTRICO
CITROEN;C3 FEEL AC 1.6 5P 4X2 TM DIESEL;ESLOVAQUIA;2021;AUTOMOVIL;STATION WAGON;19990.0;1560;DIESEL
MITSUBISHI;ECLIPSE CROSS GL AC 2.0 5P 4X2 TA;JAPON;2021;AUTOMOVIL;STATION WAGON;29990.0;1998;GASOLINA
MITSUBISHI;MONTERO SPORT GLS PLUS AC 3.0 5P 4X4 TA;TAILANDIA;2021;JEEP;JEEP;69990.0;2998;GASOLINA
MITSUBISHI;MONTERO SPORT GLS AC 3.0 5P 4X4 TA;TAILANDIA;2021;JEEP;JEEP;57990.0;2998;GASOLINA
PEUGEOT;TRVL BSN LG 20HBA8 AC 2.0 5P 4X2 TA DIESEL;FRANCIA;2021;CAMIONETA;FURGONETA;46990.0;1997;DIESEL
KIA;K2500 AC 2.5 CS 4X2 TM DIESEL;COREA DEL SUR;2021;CAMIONETA;CAJON;19990.0;2497;DIESEL
KIA;PICANTO EX AC 1.2 4P 4X2 TM;COREA DEL SUR;2021;AUTOMOVIL;SEDAN;16499.0;1248;GASOLINA
MAZDA;ALL NEW MAZDA 3 HIGH PLUS HB AC 2.5 5P 4X2 TA;JAPON;2021;AUTOMOVIL;STATION WAGON;39990.0;2488;GASOLINA
AUDI;A3 TFSI STRONIC 8VMAGG AC 2.0 4P 4X2 TA;ALEMANIA;2020;AUTOMOVIL;SEDAN;59990.0;2000;GASOLINA
VGV;U70 LUXURY AC 1.5 5P 4X2 TM;CHINA POPULAR;2021;JEEP;JEEP;27990.0;1468;GASOLINA
VGV;U70 COMFORTABLE AC 1.5 5P 4X2 TM;CHINA POPULAR;2021;JEEP;JEEP;24990.0;1468;GASOLINA
DONGFENG;RICH 6 AC 2.5 CD 4X2 TM DIESEL;CHINA POPULAR;2021;CAMIONETA;DOBLE CABINA;25990.0;2498;DIESEL
CHEVROLET;TRACKER LT TURBO AC 1.2 5P 4X2 TA;BRASIL;2021;JEEP;JEEP;28990.0;1199;GASOLINA
CHEVROLET;TRACKER LS TURBO AC 1.2 5P 4X2 TM;BRASIL;2021;JEEP;JEEP;26990.0;1199;GASOLINA
CHEVROLET;TRACKER PREMIER TURBO AC 1.2 5P 4X2 TA;BRASIL;2021;JEEP;JEEP;29990.0;1199;GASOLINA
SOUEAST;DX7 AC 1.5 5P 4X2 TA;CHINA POPULAR;2021;JEEP;JEEP;24490.0;1499;GASOLINA
DFSK;C37 VAN AC 1.5 3P 4X2 TM;CHINA POPULAR;2021;CAMIONETA;FURGONETA;17990.0;1493;GASOLINA
DFSK;C35 CARGO AC 1.5 4P 4X2 TM;CHINA POPULAR;2021;CAMIONETA;FURGONETA;16490.0;1499;GASOLINA
VGV;U70 LUXURY AC 1.5 5P 4X2 TM;CHINA POPULAR;2020;JEEP;JEEP;27990.0;1468;GASOLINA
VGV;U70 LUXURY AC 1.5 5P 4X2 TA;CHINA POPULAR;2021;JEEP;JEEP;29990.0;1468;GASOLINA
VGV;U70 LUXURY AC 1.5 5P 4X2 TA;CHINA POPULAR;2020;JEEP;JEEP;29990.0;1468;GASOLINA
BYD;E2 300 GS AC 5P 4X2 TA EV;CHINA POPULAR;2021;AUTOMOVIL;ELECTRICO-A;24990.0;0;ELECTRICO
TOYOTA;NEW INNOVA AC 2.7 5P 4X2 TM;INDONESIA;2021;AUTOMOVIL;STATION WAGON;36999.0;2694;GASOLINA
MAZDA;NEW BT-50 AC 3.2 CD 4X4 TM DIESEL;TAILANDIA;2021;CAMIONETA;DOBLE CABINA;39990.0;3198;DIESEL
MAZDA;NEW BT-50 AC 2.5 CD 4X2 TM;TAILANDIA;2021;CAMIONETA;DOBLE CABINA;29990.0;2488;GASOLINA
SKODA;KAROQ AMBIENTE TDI AC 2.0 5P 4X2 TA DIESEL;REPUBLICA CHECA;2021;JEEP;JEEP;37499.0;2000;DIESEL
RAM;RAM DT 1500 BIGHORN ETORQUE CREW CAB AC 3.6 CD 4X4 TA HYBRID;ESTADOS UNIDOS;2020;CAMIONETA;HIBRIDO;79990.0;3604;HIBRIDO_GASOLINA_BATERIAS
MAZDA;NEW CX-5 PLUS AC 2.5 5P 4X4 TA;JAPON;2021;JEEP;JEEP;59990.0;2488;GASOLINA
MAZDA;NEW CX-5 AC 2.5 5P 4X4 TA;JAPON;2021;JEEP;JEEP;49990.0;2488;GASOLINA
TOYOTA;TACOMA AC 3.5 CD 4X4 TA;ESTADOS UNIDOS;2020;CAMIONETA;DOBLE CABINA;79900.0;3500;GASOLINA
TOYOTA;TACOMA AC 3.5 CD 4X4 TA;ESTADOS UNIDOS;2020;CAMIONETA;DOBLE CABINA;79900.0;3600;GASOLINA
CHEVROLET;CAMARO AC 3.6 3P 4X2 TA;ESTADOS UNIDOS;2020;AUTOMOVIL;COUPE;69900.0;3500;GASOLINA
KIA;PICANTO LX 1.0 4P 4X2 TM;COREA DEL SUR;2021;AUTOMOVIL;SEDAN;12899.0;998;GASOLINA
MAZDA;NEW CX-5 CORE AC 2.0 5P 4X2 TA;JAPON;2021;JEEP;JEEP;39990.0;1998;GASOLINA
MAZDA;NEW CX-5 CORE AC 2.0 5P 4X2 TA;JAPON;2021;JEEP;JEEP;39990.0;2000;GASOLINA
MAZDA;NEW MAZDA 6 CORE AC 2.0 4P 4X2 TA;JAPON;2021;AUTOMOVIL;SEDAN;38990.0;1998;GASOLINA
TOYOTA;RUSH AC 1.5 5P 4X2 TM;INDONESIA;2021;JEEP;JEEP;26499.0;1496;GASOLINA
TOYOTA;RUSH AC 1.5 5P 4X2 TM;INDONESIA;2021;JEEP;JEEP;26499.0;1500;GASOLINA
TOYOTA;RUSH AC 1.5 5P 4X2 TA;INDONESIA;2021;JEEP;JEEP;28499.0;1496;GASOLINA
JIAYUAN;CITY SPIRITS JY7222-ZQR 3P 4X2 TA EV;CHINA POPULAR;2020;AUTOMOVIL;ELECTRICO-A;10000.0;7;ELECTRICO
JIAYUAN;CITY SPIRITS JY7222-ZQR-AC AC 3P 4X2 TA EV;CHINA POPULAR;2020;AUTOMOVIL;ELECTRICO-A;10500.0;7;ELECTRICO
TOYOTA;YARIS SD AC 1.5 4P 4X2 TM;TAILANDIA;2021;AUTOMOVIL;SEDAN;19999.0;1496;GASOLINA
TOYOTA;YARIS HB AC 1.5 5P 4X2 TM;TAILANDIA;2021;AUTOMOVIL;STATION WAGON;19999.0;1496;GASOLINA
TOYOTA;NEW INNOVA AC 2.7 5P 4X2 TA;INDONESIA;2021;AUTOMOVIL;STATION WAGON;38999.0;2694;GASOLINA
TOYOTA;HILUX 2.7 CS 4X2 TM;TAILANDIA;2021;CAMIONETA;CABINA SIMPLE;29999.0;2694;GASOLINA
TOYOTA;HILUX 2.7 CD 4X2 TM;TAILANDIA;2021;CAMIONETA;DOBLE CABINA;29999.0;2694;GASOLINA
TOYOTA;HILUX 2.4 CD 4X4 TM DIESEL;ARGENTINA;2021;CAMIONETA;DOBLE CABINA;47999.0;2393;DIESEL
TOYOTA;RAV4 LIMITED AC 2.5 5P 4X4 TA;JAPON;2021;JEEP;JEEP;55999.0;2487;GASOLINA
TOYOTA;RAV4 CVT AC 2.0 5P 4X2 TA;JAPON;2021;JEEP;JEEP;36999.0;1987;GASOLINA
TOYOTA;RAV4 AC 2.0 5P 4X2 TM;JAPON;2021;JEEP;JEEP;34999.0;1987;GASOLINA
TOYOTA;C-HR ACTIVE AC 1.8 5P 4X2 TA HYBRID;TURQUIA;2021;JEEP;HIBRIDO-J;32799.0;1798;HIBRIDO_GASOLINA_BATERIAS
TOYOTA;PRIUS C SPORT AC 1.5 5P 4X2 TA HYBRID;JAPON;2021;AUTOMOVIL;HIBRIDO-A;23499.0;1500;HIBRIDO_GASOLINA_BATERIAS
TOYOTA;COROLLA HV XEI AC 1.8 4P 4X2 TA HYBRID;BRASIL;2021;AUTOMOVIL;HIBRIDO-A;26999.0;1798;HIBRIDO_GASOLINA_BATERIAS
TOYOTA;COROLLA HV SEG AC 1.8 4P 4X2 TA HYBRID;BRASIL;2021;AUTOMOVIL;HIBRIDO-A;30999.0;1798;HIBRIDO_GASOLINA_BATERIAS
TOYOTA;NEW FORTUNER AC 2.7 5P 4X4 TA;ARGENTINA;2021;JEEP;JEEP;49999.0;2694;GASOLINA
TOYOTA;NEW HILUX 2.7 CS 4X4 TM;ARGENTINA;2021;CAMIONETA;CABINA SIMPLE;37999.0;2694;GASOLINA
TOYOTA;HILUX SR 2.7 CD 4X4 TM;ARGENTINA;2021;CAMIONETA;DOBLE CABINA;39999.0;2694;GASOLINA
TOYOTA;NEW FORTUNER AC 2.7 5P 4X4 TM;INDONESIA;2021;JEEP;JEEP;46999.0;2694;GASOLINA
TOYOTA;NEW FORTUNER AC 4.0 5P 4X4 TA;INDONESIA;2021;JEEP;JEEP;59999.0;3956;GASOLINA
CHEVROLET;D-MAX CRDI HI RIDE AC 2.5 CD 4X2 TM DIESEL;ECUADOR;2021;CAMIONETA;DOBLE CABINA;29999.0;2499;DIESEL
CHEVROLET;D-MAX CRDI HI RIDE AC 2.5 CD 4X2 TM DIESEL;ECUADOR;2021;CAMIONETA;DOBLE CABINA;29999.0;2500;DIESEL
RENAULT;CAPTUR INTENS AC 2.0 5P 4X2 TA;BRASIL;2021;JEEP;JEEP;29495.0;1998;GASOLINA
CHEVROLET;TRAILBLAZER PREMIER AC 2.8 5P 4X4 TA DIESEL;BRASIL;2021;JEEP;JEEP;56449.0;2776;DIESEL
BMW;X3 XDRIVE 30E AC 2.0 5P 4X4 TA HYBRID;ESTADOS UNIDOS;2020;JEEP;HIBRIDO-J;83990.0;1998;HIBRIDO_GASOLINA_BATERIAS
BYD;S2 GL 400 AC 5P 4X2 TA EV;CHINA POPULAR;2021;AUTOMOVIL;ELECTRICO-A;31990.0;0;ELECTRICO
DONGFENG;RICH P11MC ZN1035UCX4 AC 2.5 CD 4X4 TM DIESEL;CHINA POPULAR;2020;CAMIONETA;DOBLE CABINA;26990.0;2498;DIESEL
CHEVROLET;D-MAX CRDI FULL AC 2.5 CD 4X4 TM DIESEL;ECUADOR;2021;CAMIONETA;DOBLE CABINA;38909.0;2499;DIESEL
CHEVROLET;D-MAX CRDI FULL AC 2.5 CD 4X4 TM DIESEL;ECUADOR;2021;CAMIONETA;DOBLE CABINA;38909.0;2500;DIESEL
PEUGEOT;208 ACTPK 16H BM5 AC 1.6 5P 4X2 TM DIESEL;FRANCIA;2021;AUTOMOVIL;STATION WAGON;21990.0;1560;DIESEL
PEUGEOT;208 ACT 16H BM5 AC 1.6 5P 4X2 TM DIESEL;FRANCIA;2021;AUTOMOVIL;STATION WAGON;19990.0;1560;DIESEL
NISSAN;FRONTIER S AC 2.5 CD 4X2 TM;MEXICO;2021;CAMIONETA;DOBLE CABINA;28440.0;2488;GASOLINA
CITROEN;JUMPER L2H2 AC 2.2 5P 4X2 TM DIESEL;ITALIA;2021;CAMIONETA;FURGONETA;33400.0;2200;DIESEL
MAZDA;CX-3 ENTRY AC 2.0 5P 4X2 TM;JAPON;2021;JEEP;JEEP;27990.0;1998;GASOLINA
MAZDA;CX-3 ENTRY AC 2.0 5P 4X2 TM;JAPON;2021;JEEP;JEEP;27990.0;2000;GASOLINA
MAZDA;CX-3 CORE AC 2.0 5P 4X2 TA;JAPON;2021;JEEP;JEEP;29990.0;1998;GASOLINA
MAZDA;CX-3 CORE AC 2.0 5P 4X2 TA;JAPON;2021;JEEP;JEEP;29990.0;2000;GASOLINA
PEUGEOT;3008N ACT 20H BA6 AC 2.0 5P 4X2 TA DIESEL;FRANCIA;2021;JEEP;JEEP;39990.0;1997;DIESEL
PEUGEOT;3008N GTL 20H BA6 AC 2.0 5P 4X2 TA DIESEL;FRANCIA;2021;JEEP;JEEP;49990.0;1997;DIESEL
MAZDA;NEW MAZDA 6 HIGH PLUS AC 2.5 4P 4X2 TA;JAPON;2021;AUTOMOVIL;SEDAN;45990.0;2488;GASOLINA
MAZDA;NEW CX-9 AC 2.5 5P 4X4 TA;JAPON;2021;JEEP;JEEP;59990.0;2488;GASOLINA
CHEVROLET;D-MAX CRDI PREMIER AC 2.5 CD 4X4 TM DIESEL;ECUADOR;2021;CAMIONETA;DOBLE CABINA;39629.0;2499;DIESEL
CHEVROLET;D-MAX CRDI 2.5 CD 4X4 TM DIESEL;ECUADOR;2021;CAMIONETA;DOBLE CABINA;36709.0;2499;DIESEL
CHEVROLET;D-MAX CRDI 2.5 CD 4X2 TM DIESEL;ECUADOR;2021;CAMIONETA;DOBLE CABINA;28499.0;2499;DIESEL
CHEVROLET;D-MAX CRDI 2.5 CD 4X2 TM DIESEL;ECUADOR;2021;CAMIONETA;DOBLE CABINA;28499.0;2500;DIESEL
CHEVROLET;D-MAX CRDI 2.5 CS 4X2 TM DIESEL;ECUADOR;2021;CAMIONETA;CABINA SIMPLE;27499.0;2499;DIESEL
PEUGEOT;301 ALL 16E BA6 AC 1.6 4P 4X2 TA;ESPAÃÂA;2021;AUTOMOVIL;SEDAN;21990.0;1587;GASOLINA
PEUGEOT;2008 FIN T 12E BAUT8 AC 1.2 5P 4X2 TA;ESPAÃÂA;2021;JEEP;JEEP;36990.0;1200;GASOLINA
PEUGEOT;301 ALL 16E B5 AC 1.6 4P 4X2 TM;ESPAÃÂA;2021;AUTOMOVIL;SEDAN;18990.0;1587;GASOLINA
DFSK;GLORY 580 AC 1.8 5P 4X2 TM;CHINA POPULAR;2021;JEEP;JEEP;23490.0;1794;GASOLINA
SHINERAY;SWM G01 AC 1.5 5P 4X2 TM;CHINA POPULAR;2021;JEEP;JEEP;19990.0;1498;GASOLINA
SOUEAST;DX3 CONFORT AC 1.5 5P 4X2 TM;CHINA POPULAR;2021;JEEP;JEEP;19990.0;1499;GASOLINA
DS;DS7 S CHIC AC 1.6 5P 4X2 TA;FRANCIA;2021;JEEP;JEEP;64990.0;1598;GASOLINA
PEUGEOT;301 ALL 16H B5 AC 1.6 4P 4X2 TM DIESEL;ESPAÃÂA;2021;AUTOMOVIL;SEDAN;19990.0;1560;DIESEL
DFSK;GLORY 560 AC 1.8 5P 4X2 TM;CHINA POPULAR;2021;JEEP;JEEP;19990.0;1794;GASOLINA
DFSK;GLORY 580 AC 1.5 5P 4X2 TM;CHINA POPULAR;2021;JEEP;JEEP;24990.0;1499;GASOLINA
MAZDA;NEW CX-9 HIGH AC 2.5 5P 4X4 TA;JAPON;2021;JEEP;JEEP;59990.0;2488;GASOLINA
CHANGAN;CS35 LUXURY AC 1.6 5P 4X2 TM;CHINA POPULAR;2021;JEEP;JEEP;22990.0;1598;GASOLINA
DONGFENG;RICH 6 AC 2.4 CD 4X2 TM;CHINA POPULAR;2021;CAMIONETA;DOBLE CABINA;23990.0;2438;GASOLINA
FOTON;VIEW CS2 BJ6549 AC 2.8 4P 4X2 TM DIESEL;CHINA POPULAR;2021;CAMIONETA;FURGONETA;34990.0;2776;DIESEL
FOTON;VIEW CS2 EXT BJ6609 AC 2.8 4P 4X2 TM DIESEL;CHINA POPULAR;2021;CAMIONETA;FURGONETA;37990.0;2780;DIESEL
FOTON;VIEW C2K1 NARROW BJ6539B1PDA-3 AC 2.8 4P 4X2 TM DIESEL;CHINA POPULAR;2021;CAMIONETA;FURGONETA;28990.0;2771;DIESEL
FOTON;TOANO BJ6608 AC 2.8 4P 4X2 TM DIESEL;CHINA POPULAR;2021;CAMIONETA;FURGONETA;39990.0;2776;DIESEL
FOTON;GRATOUR BJ6455 AC 1.5 5P 4X2 TM;CHINA POPULAR;2021;CAMIONETA;FURGONETA;14990.0;1498;GASOLINA
FOTON;GRATOUR BJ6455 AC 1.5 5P 4X2 TM;CHINA POPULAR;2021;CAMIONETA;FURGONETA;14990.0;1500;GASOLINA
BAIC;X35 LUXURY AC 1.5 5P 4X2 TM;CHINA POPULAR;2020;JEEP;JEEP;19990.0;1499;GASOLINA
